rank,votesCount,commentsCount,launch_hour,weekday,month,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic
1,164.0,54.0,8,2,2,True,360,57,3,4,0,24769.0,2,True,False,Health & Fitness
13,380.0,18.0,18,4,6,False,402,48,2,2,290,1116.0,1,False,False,Customer Success
13,145.0,89.0,0,4,5,True,275,58,3,1,0,0.0,9,False,False,Design Tools
1,108.0,0.0,10,1,5,True,433,59,4,1,3649,0.0,10,True,False,Fintech
1,42.0,38.0,7,0,6,True,405,54,3,1,0,356.0,9,True,False,Advertising
6,113.0,8.0,8,4,6,True,469,35,3,4,92,544.0,6,True,False,API
1,182.0,34.0,21,2,5,True,427,56,3,1,0,997.0,3,True,False,Software Engineering
11,0.0,14.0,6,5,6,True,91,49,3,2,0,111549.0,11,True,False,iOS
1,0.0,0.0,6,3,1,True,338,40,1,2,350,68285.0,5,True,False,User Experience
1,553.0,6.0,7,1,6,False,387,47,4,4,8,5489.0,5,False,False,Browser Extensions
8,0.0,11.0,13,5,5,False,180,60,4,1,2328,0.0,6,True,False,Mac
14,150.0,8.0,7,2,6,True,242,57,4,2,464,4201.0,5,True,False,Design Tools
39,119.0,30.0,22,3,5,True,213,45,3,1,666,3303.0,9,False,False,Mac
5,73.0,0.0,7,2,7,False,287,53,4,1,72,48299.0,7,True,False,Software Engineering
6,95.0,18.0,7,3,6,True,333,49,3,1,0,3667.0,4,True,False,SaaS
45,151.0,145.0,14,1,5,True,302,58,3,1,442,0.0,9,False,False,Open Source
1,108.0,113.0,7,3,5,True,493,51,3,1,135,0.0,0,True,False,Open Source
53,96.0,39.0,17,5,6,True,500,44,8,1,441,3990.0,6,True,False,Writing
9,100.0,22.0,6,3,5,True,220,45,3,0,0,148393.0,9,True,False,Health & Fitness
9,14.0,13.0,7,0,6,True,494,60,3,0,2,282.0,13,False,False,Productivity
1,260.0,6.0,7,3,3,True,348,60,3,3,482,1264.0,9,True,False,Productivity
24,0.0,0.0,0,6,1,True,273,41,3,3,282,0.0,8,False,False,Browser Extensions
1,0.0,0.0,12,1,5,False,487,56,2,1,524,4513.0,6,True,False,Linux
3,23.0,0.0,5,4,5,False,495,53,2,1,56,2134.0,6,False,False,Android
1,0.0,5.0,16,4,6,False,159,51,3,1,0,0.0,3,False,False,Sales
7,107.0,89.0,6,3,6,True,205,40,1,1,289,20682.0,6,True,False,Mac
1,120.0,9.0,7,3,5,True,286,57,3,6,99,5690.0,6,True,False,Notes
11,67.0,49.0,6,5,4,True,336,46,3,3,320,0.0,6,True,False,Notes
7,12.0,6.0,6,1,6,False,311,60,2,1,17,22823.0,8,False,False,Open Source
4,75.0,13.0,23,3,5,True,383,42,3,2,361,101973.0,10,True,False,Mac
10,0.0,39.0,12,4,2,False,500,50,1,1,245,0.0,4,True,False,iOS
5,71.0,1.0,7,3,6,False,285,60,3,1,0,6300.0,21,True,False,Open Source
1,72.0,16.0,7,3,5,True,158,60,3,1,446,3383.0,8,True,False,Open Source
9,22.0,0.0,8,2,6,True,320,24,3,3,783,32207.0,7,False,False,Design Tools
10,111.0,6.0,7,0,5,True,421,53,2,1,711,2477.0,6,False,False,Marketing
10,39.0,75.0,6,0,5,True,429,39,3,0,44,0.0,3,False,False,Email
1,195.0,13.0,16,4,8,True,238,57,3,1,584,1972.0,11,False,False,Productivity
6,0.0,0.0,7,6,5,False,435,57,4,1,380,4039.0,9,False,False,Health & Fitness
1,71.0,82.0,8,6,5,True,320,49,3,1,12,1369.0,3,False,False,API
2,137.0,21.0,7,3,6,False,500,47,3,1,0,2203.0,4,False,False,Open Source
12,0.0,9.0,8,2,5,True,447,54,3,0,512,1719.0,7,False,False,Productivity
7,92.0,19.0,5,4,5,True,500,43,3,3,304,30193.0,9,True,False,iOS
2,168.0,9.0,8,3,5,True,336,55,3,0,489,113434.0,10,True,False,Developer Tools
1,77.0,155.0,7,1,6,True,479,56,3,1,0,76776.0,5,False,False,Open Source
21,0.0,0.0,11,4,5,True,436,51,1,3,487,0.0,8,False,False,SaaS
11,66.0,0.0,7,1,5,False,240,34,4,1,23,2157.0,10,False,False,Streaming Services
21,0.0,9.0,5,2,2,False,240,60,3,5,27,1017.0,3,True,False,Health & Fitness
1,0.0,7.0,6,1,5,True,495,49,2,2,0,2474.0,3,False,False,Mac
81,183.0,0.0,23,0,6,True,295,54,3,1,0,18887.0,3,False,False,Productivity
12,2163.0,13.0,22,2,5,True,500,45,3,0,86,15301.0,0,False,False,Analytics
4,65.0,7.0,18,1,5,True,89,52,2,5,0,1921.0,7,True,False,Sales
1,0.0,0.0,20,1,8,True,335,60,3,1,0,1720.0,7,False,False,Mac
11,202.0,41.0,23,4,5,True,239,55,2,1,662,18068.0,11,False,False,Productivity
1,115.0,16.0,7,3,5,True,500,60,3,3,783,3502.0,7,False,False,Design Tools
8,20.0,28.0,17,4,5,True,500,49,3,1,5,0.0,8,True,False,Payments
29,15.0,18.0,6,5,5,True,500,46,2,0,389,2224.0,7,True,False,Open Source
1,36.0,0.0,7,2,5,False,500,59,3,1,0,9943.0,6,False,False,Fintech
24,39.0,38.0,7,2,5,False,304,52,3,0,0,4632.0,4,True,False,Linux
17,376.0,0.0,7,2,1,False,500,60,1,1,52,2396.0,9,True,False,Tech
3,443.0,12.0,15,1,5,True,335,59,2,1,2156,75361.0,9,False,False,Productivity
1,55.0,0.0,7,4,5,False,210,57,3,1,0,5942.0,2,False,False,Android
7,718.0,24.0,6,0,6,True,500,57,8,5,451,3089.0,3,True,False,Writing
1,98.0,2.0,22,0,5,True,383,55,3,1,103,995.0,8,True,False,Productivity
10,139.0,0.0,7,6,6,True,390,53,4,1,509,2290.0,4,False,False,Growth Hacking
5,144.0,12.0,7,0,1,True,484,55,1,1,174,25532.0,6,False,False,Software Engineering
4,37.0,51.0,6,6,6,True,456,39,4,1,0,24378.0,2,False,False,Couples
1,393.0,4.0,23,3,6,False,500,53,1,1,516,3836.0,8,False,False,Artificial Intelligence
4,29.0,14.0,7,0,5,True,312,57,3,1,613,0.0,7,False,False,Developer Tools
2,154.0,50.0,6,6,5,True,363,50,3,1,0,29505.0,10,True,False,Chrome Extensions
4,2.0,50.0,15,4,5,False,354,32,3,4,819,921.0,5,False,False,Software Engineering
12,69.0,14.0,23,1,5,False,372,60,3,2,20733,1380.0,6,False,False,iOS
1,182.0,6.0,23,1,5,True,473,52,3,3,0,5811.0,7,True,False,Productivity
7,180.0,43.0,6,6,5,True,284,36,3,1,119,5374.0,1,False,False,Productivity
4,6.0,16.0,7,1,5,False,288,56,3,1,0,0.0,0,False,False,Productivity
11,53.0,5.0,6,5,5,True,408,57,4,1,78,62520.0,8,False,False,Productivity
17,52.0,2.0,7,2,1,True,332,53,3,1,358,0.0,11,True,False,API
1,163.0,23.0,7,3,1,True,298,51,3,2,0,135779.0,5,False,False,iOS
7,438.0,8.0,16,2,5,True,239,39,3,0,219,167390.0,7,True,False,Mac
25,85.0,134.0,20,6,6,True,313,39,1,1,0,2330.0,5,True,False,Software Engineering
1,3.0,0.0,20,4,5,False,274,60,4,1,440,3353.0,6,False,False,Customer Communication
11,34.0,0.0,10,4,6,True,224,38,4,0,96,117791.0,4,False,False,Prototyping
10,306.0,8.0,7,5,5,True,500,49,5,1,136,327.0,6,False,False,Crypto
1,19.0,0.0,19,5,5,True,414,43,3,0,298,1149.0,14,False,False,Vibe coding
1,46.0,108.0,7,1,3,True,178,55,3,0,0,2583.0,2,True,False,Productivity
14,128.0,5.0,10,2,4,True,478,27,3,0,54,0.0,7,True,False,WordPress
42,461.0,57.0,13,3,5,True,273,60,5,0,350,0.0,15,False,False,Browser Extensions
12,79.0,3.0,1,2,6,True,404,59,4,1,16257,2319.0,8,False,False,Mac
1,56.0,10.0,7,6,5,True,407,60,3,2,336,328.0,8,False,False,Artificial Intelligence
1,110.0,23.0,23,6,6,True,357,58,3,1,284,4025.0,8,False,False,Tech
1,0.0,144.0,7,0,6,True,454,58,3,1,455,2566.0,8,False,False,Chrome Extensions
6,65.0,0.0,0,4,5,True,373,60,3,1,748,1677.0,11,False,False,Custom Keyboards
216,229.0,4.0,18,3,5,True,188,54,3,1,0,74.0,7,True,False,Analytics
1,0.0,100.0,15,4,1,True,500,34,1,1,703,399.0,6,False,False,Social Media
8,85.0,5.0,20,4,6,True,392,43,3,0,251,0.0,9,True,False,Vibe coding
3,123.0,43.0,7,5,6,True,456,54,3,1,1,909.0,5,False,False,Productivity
2,71.0,0.0,7,6,1,True,477,36,1,1,0,2942.0,0,True,False,Messaging
1,18.0,8.0,6,3,5,True,258,47,3,3,0,158205.0,3,False,False,User Experience
4,132.0,140.0,7,2,2,True,245,51,3,3,53,1647.0,8,False,False,Education
11,0.0,0.0,17,2,5,True,451,58,3,1,185,2431.0,10,True,False,Chrome Extensions
3,89.0,17.0,7,0,7,True,152,57,3,1,0,0.0,5,True,False,Artificial Intelligence
1,86.0,76.0,11,3,10,True,389,60,3,4,121,13106.0,5,True,False,Tech
1,0.0,21.0,14,3,5,True,494,60,1,1,219,118068.0,7,True,False,Cars
12,67.0,167.0,3,3,5,False,460,60,3,1,336,3339.0,6,False,False,Education
18,2.0,0.0,7,1,4,True,220,36,3,0,188,5441.0,5,True,False,Mac
15,177.0,0.0,21,5,5,False,500,37,2,4,0,0.0,1,False,False,Growth Hacking
12,40.0,1.0,18,3,5,False,374,53,3,1,0,3130.0,5,False,False,iOS
1,30.0,8.0,7,3,9,False,485,60,3,1,94,4121.0,8,True,False,SaaS
1,43.0,0.0,7,0,5,False,407,60,3,1,284,0.0,9,False,False,Design Tools
12,394.0,44.0,20,3,5,True,443,40,3,8,454,271.0,4,False,False,Productivity
22,158.0,7.0,18,0,5,True,309,51,3,8,88,543.0,9,False,False,Web App
2,43.0,11.0,14,3,6,True,500,53,2,1,0,0.0,9,True,False,Android
9,61.0,42.0,8,5,6,False,335,57,2,1,254,42288.0,5,False,False,User Experience
102,522.0,137.0,1,3,6,True,430,42,3,1,222,25005.0,9,True,False,Productivity
8,58.0,5.0,13,2,5,True,132,54,3,1,0,0.0,4,False,False,Home
1,59.0,12.0,21,4,4,True,433,60,4,2,1324,0.0,5,True,False,Marketing
29,113.0,0.0,7,1,5,True,71,56,4,1,0,2253.0,7,True,False,Marketing
2,0.0,10.0,7,1,5,True,311,47,3,3,269,12853.0,5,False,False,Productivity
1,66.0,19.0,6,0,5,True,407,57,3,3,326,149192.0,0,False,False,Mac
1,11.0,123.0,22,1,5,False,98,54,3,4,0,19062.0,5,False,False,Productivity
1,67.0,1.0,14,4,6,True,141,51,3,1,0,0.0,0,False,False,Productivity
3,94.0,0.0,23,1,6,True,177,49,2,1,881,2832.0,6,True,False,iOS
3,106.0,55.0,19,6,5,False,376,50,1,0,229,35932.0,6,True,False,Task Management
16,67.0,4.0,21,4,5,True,468,60,3,0,287,81051.0,10,True,False,Chrome Extensions
11,52.0,0.0,23,1,5,True,369,59,3,2,533,1349.0,7,False,False,Android
11,99.0,0.0,6,0,5,True,387,54,2,1,0,0.0,7,False,False,Analytics
13,182.0,58.0,9,3,1,False,95,25,5,1,386,2914.0,6,False,False,Retro Games
1,438.0,136.0,11,4,2,False,203,57,3,1,1992,4395.0,6,True,False,Android
1,19.0,0.0,21,1,6,False,143,53,3,1,0,2984.0,2,True,False,Analytics
8,0.0,14.0,7,5,6,True,492,51,3,2,0,0.0,3,True,False,Tech
14,72.0,7.0,7,3,6,True,157,57,3,6,126,0.0,9,False,False,Fintech
17,86.0,4.0,7,2,5,False,476,53,3,1,53,0.0,2,False,False,Artificial Intelligence
15,198.0,0.0,7,2,5,True,395,54,3,2,65,4015.0,3,True,False,Design Tools
1,0.0,12.0,6,5,1,False,479,49,1,3,566,14585.0,5,False,False,Advertising
12,944.0,16.0,23,1,5,False,500,52,3,2,0,652.0,5,False,False,Android
1,88.0,20.0,7,4,5,True,254,50,3,1,559,0.0,7,False,False,Marketing
2,44.0,67.0,7,0,5,True,500,55,3,1,382,90873.0,6,True,False,Sales
17,8.0,0.0,5,3,9,True,460,57,3,4,155,89171.0,2,False,False,Browser Extensions
3,41.0,18.0,15,5,6,True,369,47,4,6,114,141522.0,7,False,False,Email
7,174.0,0.0,7,2,5,True,63,56,3,3,0,3878.0,5,False,False,Design Tools
1,7.0,35.0,14,5,1,False,473,55,2,3,0,0.0,2,False,False,Sales
11,42.0,4.0,8,0,6,True,442,43,3,1,343,0.0,9,False,False,Mac
19,11.0,20.0,7,4,5,True,467,44,3,0,0,4154.0,6,True,False,Health & Fitness
2,0.0,21.0,6,3,5,True,469,52,1,1,0,810.0,4,False,False,Marketing
12,35.0,13.0,16,0,5,True,421,52,3,1,420,144910.0,8,False,False,Productivity
1,4.0,0.0,1,1,6,True,147,49,2,1,0,134244.0,5,True,False,Marketing
15,173.0,42.0,7,2,5,True,477,60,2,1,96,3490.0,5,False,False,Fintech
1,23.0,7.0,8,0,6,True,500,57,3,2,48,0.0,7,False,False,Web App
10,0.0,7.0,6,3,5,False,434,60,4,7,0,2854.0,6,False,False,Hiring
1,19.0,154.0,13,0,5,True,189,52,3,1,187,0.0,2,True,False,Education
1,78.0,5.0,7,0,5,False,149,39,1,1,0,2045.0,6,True,False,iOS
1,60.0,0.0,7,4,5,True,196,41,2,1,82,147714.0,9,False,False,Design Tools
11,146.0,10.0,8,4,6,False,500,60,4,1,0,0.0,5,False,False,SaaS
5,280.0,136.0,18,5,6,True,313,57,3,1,735,2206.0,8,True,False,Productivity
1,0.0,0.0,9,1,8,True,129,60,3,1,0,5704.0,6,False,False,Startup Books
8,34.0,0.0,7,4,5,False,397,39,4,1,0,2924.0,0,False,False,Design Tools
7,112.0,57.0,7,4,5,True,319,60,8,2,62,12635.0,9,True,False,Robots
4,504.0,22.0,7,3,5,True,499,51,3,1,110,4639.0,6,True,False,Developer Tools
4,151.0,31.0,7,3,5,True,407,60,3,5,331,116959.0,8,True,False,Productivity
1,355.0,2.0,7,3,5,True,457,29,3,4,586,3533.0,7,True,False,Design Tools
1,0.0,13.0,16,2,8,False,480,60,3,4,329,199.0,4,True,False,Social Media
3,68.0,0.0,9,5,6,True,424,54,6,9,148,379.0,10,True,False,Hiring
3,316.0,222.0,8,3,5,True,185,58,3,1,546,0.0,12,True,False,API
5,119.0,0.0,7,2,5,True,459,57,3,1,0,0.0,1,False,False,Web App
1,74.0,3.0,7,6,6,False,500,59,2,1,221,2046.0,1,False,False,Linux
13,0.0,0.0,22,4,6,False,398,59,3,2,755,3768.0,5,False,False,Android
1,321.0,15.0,6,1,6,True,440,50,8,1,0,0.0,4,True,False,Sales
7,71.0,0.0,6,1,5,True,200,60,2,1,0,0.0,8,True,False,Open Source
1,109.0,0.0,7,3,6,True,380,45,4,1,0,0.0,6,False,False,Prototyping
1,19.0,11.0,6,3,6,True,500,42,3,3,638,0.0,9,False,False,Productivity
222,291.0,22.0,0,3,5,True,495,46,3,2,585,4722.0,8,False,False,Health & Fitness
12,11.0,97.0,7,6,6,True,224,56,3,1,90,0.0,8,False,False,Sales
1,255.0,0.0,13,5,5,True,161,56,1,2,0,2682.0,3,False,False,Growth Hacking
1,15.0,18.0,11,3,5,True,165,54,3,4,23,2073.0,7,True,False,Productivity
7,70.0,0.0,8,2,5,False,451,54,2,1,102,0.0,7,False,False,Artificial Intelligence
19,56.0,18.0,7,6,5,True,272,50,1,1,0,2034.0,8,True,False,Software Engineering
13,63.0,0.0,6,3,6,True,324,21,3,3,158,0.0,9,False,False,Browser Extensions
4,72.0,0.0,7,0,5,True,324,60,3,6,364,0.0,8,False,False,Productivity
7,52.0,106.0,7,5,6,True,498,60,3,0,177,133112.0,5,False,False,Health & Fitness
1,1070.0,7.0,6,4,1,True,496,60,3,3,0,87892.0,6,False,False,Productivity
1,93.0,12.0,3,5,6,True,122,56,4,0,359,5516.0,8,False,False,Slack
84,85.0,0.0,7,0,5,True,500,52,3,1,592,0.0,8,True,False,Design Tools
1,0.0,0.0,7,0,6,True,220,54,3,4,132,0.0,6,False,False,Productivity
14,117.0,10.0,15,2,5,True,336,60,1,1,300,405.0,8,False,False,API
1,56.0,52.0,13,4,5,True,500,57,3,1,330,4630.0,4,False,False,Productivity
1,0.0,30.0,7,5,5,True,494,51,4,1,386,0.0,6,False,False,Software Engineering
6,46.0,13.0,18,6,6,True,178,55,3,1,0,1958.0,5,True,False,Customer Success
7,36.0,3.0,5,3,5,True,402,22,3,1,0,1939.0,4,True,False,Design Tools
42,46.0,0.0,6,3,6,False,287,52,3,2,0,4785.0,0,False,False,Health & Fitness
5,42.0,30.0,7,0,5,True,471,60,3,8,296,0.0,0,True,False,Artificial Intelligence
1,28.0,9.0,15,1,6,True,500,56,3,1,627,0.0,6,False,False,Productivity
9,80.0,8.0,23,1,5,True,128,56,3,1,0,30.0,8,True,False,iOS
1,158.0,9.0,21,3,5,True,456,60,3,1,477,2987.0,7,True,False,Android
96,113.0,117.0,9,0,5,True,410,52,3,1,354,0.0,5,False,False,Artificial Intelligence
34,63.0,22.0,23,3,5,True,500,60,3,1,0,0.0,10,True,False,eBook Reader
1,0.0,1.0,13,1,5,True,412,60,3,2,0,0.0,9,True,False,Android
52,0.0,23.0,6,3,5,True,338,35,4,1,0,4293.0,2,False,False,Hardware
8,228.0,29.0,23,3,5,True,500,56,8,1,0,31652.0,5,False,False,Audio
11,0.0,2.0,7,1,5,True,309,60,3,1,92,0.0,11,False,False,Web App
6,427.0,85.0,7,6,6,False,214,40,3,1,0,5306.0,6,False,False,Dating
15,107.0,0.0,11,0,6,True,374,59,3,1,80,0.0,9,False,False,Productivity
6,76.0,56.0,14,6,5,True,414,47,3,0,156,69013.0,3,False,False,iOS
22,55.0,2.0,6,1,5,True,402,42,3,4,2953,0.0,9,False,False,Marketing
10,123.0,34.0,7,1,6,True,233,17,3,0,0,0.0,4,False,False,Android
8,478.0,2.0,15,3,5,True,491,50,3,1,0,14134.0,8,True,False,Developer Tools
1,9.0,19.0,7,3,5,False,379,43,4,5,460,438.0,8,True,False,Analytics
1,8.0,13.0,6,4,5,True,361,23,2,1,440,4457.0,8,False,False,API
1,59.0,40.0,7,1,6,True,498,59,3,1,1243,0.0,7,True,False,Mac
1,31.0,17.0,7,4,5,True,453,57,3,1,0,2949.0,6,True,False,Mac
8,10.0,15.0,7,4,6,True,306,52,3,1,117,0.0,4,False,False,Growth Hacking
8,184.0,16.0,7,4,6,True,335,60,3,1,0,1927.0,10,True,False,Dating
11,284.0,0.0,6,1,5,True,331,46,3,5,3002,122033.0,5,False,False,Productivity
1,46.0,4.0,7,3,5,True,342,53,3,0,0,0.0,11,True,False,Productivity
10,10.0,0.0,6,0,5,True,224,58,3,6,39,1516.0,12,False,False,Developer Tools
21,0.0,9.0,6,3,5,True,392,56,3,1,6,516.0,4,False,False,Marketing
1,0.0,20.0,23,4,5,True,423,51,3,5,104,102.0,8,False,False,Audio
1,120.0,138.0,8,4,5,True,349,39,3,0,276,5707.0,9,True,False,Chrome Extensions
10,4.0,0.0,8,3,5,False,489,60,4,4,442,7174.0,8,True,False,API
1,0.0,10.0,0,3,6,True,415,50,3,1,31376,18920.0,9,True,False,Android
1,305.0,1.0,6,1,2,True,449,59,3,1,0,137099.0,7,True,False,Productivity
1,107.0,20.0,6,4,5,True,500,37,2,6,173,3066.0,7,True,False,Hardware
3,7.0,34.0,20,4,5,True,227,57,3,2,73,0.0,6,False,False,iOS
3,58.0,8.0,7,4,5,True,379,60,4,5,341,0.0,4,True,False,iOS
12,220.0,0.0,19,2,6,False,294,42,3,10,0,0.0,7,True,False,Developer Tools
9,423.0,6.0,6,1,5,True,421,49,3,3,0,0.0,3,True,False,Android
5,153.0,54.0,7,6,6,True,415,60,3,2,297,170171.0,4,True,False,SaaS
34,135.0,58.0,23,3,6,True,465,60,3,1,395,37554.0,7,True,False,Marketing
14,39.0,35.0,16,2,5,True,443,60,3,1,357,322.0,8,True,False,Android
1,0.0,0.0,17,6,5,True,426,52,6,1,3,0.0,4,True,False,Developer Tools
3,58.0,0.0,6,1,5,True,407,17,2,2,0,153826.0,2,False,False,Design Tools
8,224.0,0.0,7,3,5,False,408,60,9,1,176,0.0,8,False,False,Email
17,0.0,7.0,7,5,5,True,385,60,4,1,0,148843.0,4,False,False,API
1,0.0,0.0,11,4,1,False,203,42,1,1,197,1199.0,7,False,False,Fintech
1,0.0,7.0,7,0,5,True,485,58,3,1,0,396.0,4,False,False,Social Media
8,114.0,0.0,6,3,6,True,322,60,5,1,60,113726.0,6,False,False,Education
1,3.0,30.0,13,6,6,True,289,36,2,1,470,0.0,10,True,False,Productivity
9,1291.0,29.0,7,6,5,True,210,41,3,1,0,0.0,6,False,False,Productivity
3,0.0,12.0,6,4,5,True,497,58,4,1,370,0.0,8,False,False,Prototyping
2,0.0,7.0,4,5,5,True,483,50,2,1,199,323.0,6,False,False,Travel
1,80.0,16.0,11,0,6,True,184,53,3,4,358,234.0,15,False,False,Social Media
20,81.0,35.0,7,4,6,True,391,60,1,1,0,37413.0,8,True,False,Email
18,140.0,6.0,7,3,5,True,170,56,3,3,0,0.0,8,True,False,Web App
7,43.0,87.0,7,3,8,True,500,49,3,1,483,0.0,7,False,False,Developer Tools
1,56.0,0.0,6,1,6,False,320,46,2,4,356,121365.0,3,False,False,Marketing
3,46.0,12.0,23,5,8,False,186,40,3,2,0,2445.0,8,False,False,Productivity
21,178.0,7.0,6,5,6,True,361,26,2,2,102,1347.0,25,False,False,Hiring
11,55.0,0.0,8,1,6,True,209,35,1,0,0,5335.0,5,False,False,Productivity
1,109.0,17.0,7,3,6,True,390,55,3,1,0,0.0,5,False,False,Email
9,192.0,9.0,15,2,6,True,79,31,5,1,0,2498.0,4,False,False,Marketing
1,0.0,63.0,7,0,6,True,468,53,3,1,406,0.0,6,False,False,Productivity
4,0.0,0.0,20,2,6,False,277,48,1,1,0,333.0,7,False,False,Growth Hacking
8,102.0,0.0,7,2,5,False,230,56,3,5,49,1333.0,6,False,False,Advertising
1,2.0,14.0,8,0,5,True,420,54,3,1,300,0.0,3,True,False,Productivity
11,112.0,6.0,7,6,5,True,438,57,1,1,0,1943.0,5,True,False,Android
7,389.0,12.0,7,6,5,True,410,35,3,2,0,5734.0,7,False,False,Android
22,0.0,3.0,19,5,5,False,419,59,4,0,0,0.0,4,True,False,API
6,145.0,7.0,7,1,6,True,500,60,4,2,44,14124.0,4,True,False,Sales
7,114.0,0.0,20,0,6,True,375,59,2,1,58,1335.0,6,False,False,Streaming Services
12,66.0,33.0,6,6,6,True,255,51,5,0,194,422.0,12,True,False,Chrome Extensions
13,150.0,9.0,7,1,5,True,284,55,3,2,286,1783.0,7,False,False,Social Media
2,62.0,6.0,7,3,6,True,466,53,3,1,672,0.0,7,False,False,SaaS
15,77.0,3.0,8,5,5,False,427,52,3,2,136,5952.0,10,True,False,Messaging
4,75.0,0.0,6,5,6,False,349,37,3,1,0,3183.0,3,False,False,Robots
7,0.0,0.0,9,1,6,True,260,58,3,4,0,0.0,7,False,False,Email
1,0.0,28.0,7,4,6,True,391,55,3,0,0,31077.0,6,False,False,Productivity
16,97.0,4.0,7,3,6,True,199,60,2,2,8,0.0,7,True,False,Sales
1,0.0,23.0,15,6,5,False,379,51,3,1,0,6836.0,3,True,False,Writing
1,152.0,12.0,18,1,10,True,263,60,3,1,0,5211.0,6,False,False,Chrome Extensions
11,7.0,14.0,6,5,5,True,390,54,6,0,350,244.0,8,False,False,Health & Fitness
6,59.0,5.0,6,2,6,False,129,22,5,1,0,2639.0,5,False,False,Cars
1,0.0,10.0,22,2,6,True,455,60,3,1,330,461.0,9,True,False,Artificial Intelligence
7,70.0,1.0,8,1,6,True,263,58,3,0,0,4278.0,6,True,False,API
6,83.0,0.0,9,5,5,True,500,46,3,1,0,1291.0,6,True,False,Hiring
1,179.0,41.0,22,4,5,True,500,58,2,0,0,0.0,5,False,False,Productivity
8,245.0,16.0,7,4,5,True,88,59,3,1,0,0.0,4,True,False,Productivity
25,135.0,0.0,7,1,5,False,443,41,3,1,316,1614.0,5,False,False,Dating
17,67.0,13.0,7,5,5,True,444,50,1,2,259,3643.0,8,False,False,User Experience
5,367.0,35.0,6,4,5,True,461,60,3,3,703,0.0,7,True,False,Web App
6,212.0,18.0,7,1,5,True,458,51,3,0,408,6637.0,10,True,False,Tech
41,0.0,45.0,7,5,6,True,221,60,3,1,0,0.0,7,True,False,Art
3,2661.0,0.0,1,0,7,True,213,44,3,0,0,30633.0,4,False,False,Productivity
7,13.0,0.0,7,6,5,False,471,41,4,1,0,0.0,6,True,False,Productivity
11,137.0,6.0,6,3,1,True,467,58,3,5,0,0.0,7,False,False,Sales
1,27.0,52.0,7,4,6,True,394,55,3,2,635,1963.0,6,True,False,Android
33,56.0,0.0,12,0,6,True,391,51,1,1,999,0.0,1,True,False,Android
1,136.0,0.0,7,0,5,True,479,57,4,1,397,8135.0,6,False,False,Android
9,73.0,6.0,7,4,6,False,449,42,2,2,0,0.0,7,True,False,Marketing
14,4.0,0.0,16,2,6,True,434,60,3,3,0,0.0,8,True,False,iOS
9,122.0,117.0,15,3,1,False,285,48,3,0,345,134473.0,9,False,False,Chrome Extensions
1,50.0,30.0,7,0,6,True,433,58,3,6,196,14050.0,6,True,False,Android
5,7.0,0.0,7,3,5,True,368,55,3,5,71,11393.0,6,False,False,Developer Tools
1,80.0,28.0,11,3,5,True,344,50,3,6,233,0.0,7,False,False,Vibe coding
6,91.0,11.0,12,1,6,True,136,56,3,0,0,73235.0,5,True,False,Weather
1,121.0,0.0,8,3,6,True,314,43,3,0,0,0.0,24,True,False,Productivity
11,91.0,49.0,19,4,6,True,206,58,1,0,266,162220.0,3,False,False,API
1,2314.0,55.0,7,2,5,True,373,35,3,1,108,146563.0,6,True,False,Retro Games
26,0.0,8.0,11,4,6,False,391,45,3,1,0,280.0,8,True,False,Developer Tools
27,38.0,6.0,6,3,6,False,293,41,3,2,102,3504.0,4,False,False,Browser Extensions
17,189.0,3.0,18,3,5,True,311,56,1,1,158,10681.0,7,True,False,Marketing
9,28.0,6.0,16,3,5,True,172,57,3,2,163,0.0,6,True,False,Analytics
1,167.0,0.0,8,0,5,True,160,58,3,2,299,3196.0,6,False,False,Menu Bar Apps
1,0.0,38.0,21,0,6,True,418,60,3,3,27,0.0,3,True,False,Artificial Intelligence
1,192.0,26.0,2,2,7,True,48,56,3,7,375,3390.0,8,False,False,Fintech
1,0.0,0.0,7,5,6,True,454,56,1,1,0,1730.0,5,False,False,Health & Fitness
1,0.0,14.0,7,1,2,True,370,46,3,1,307,1496.0,7,False,False,Mac
222,126.0,16.0,12,3,3,False,479,60,3,1,283,0.0,8,False,False,WordPress
7,123.0,35.0,7,3,5,True,438,58,3,4,431,2551.0,10,False,False,Mac
1,0.0,18.0,7,5,4,False,212,60,3,0,0,0.0,0,False,False,Customer Communication
4,106.0,38.0,7,1,5,False,500,54,3,1,682,3010.0,3,False,False,Social Media
8,0.0,137.0,14,6,5,True,405,45,3,2,333,0.0,9,True,False,Social Media
13,108.0,1.0,6,2,5,True,99,44,4,1,0,6743.0,7,False,False,Tech
7,182.0,46.0,23,2,6,True,247,55,3,1,0,4559.0,6,True,False,Productivity
2,129.0,4.0,7,2,5,True,192,60,3,1,0,539.0,10,True,False,API
18,42.0,59.0,6,4,5,False,497,53,3,1,0,0.0,7,True,False,Software Engineering
1,38.0,5.0,14,4,6,True,359,57,3,4,441,3740.0,4,False,False,Developer Tools
1,0.0,108.0,10,6,5,False,395,47,2,1,0,3968.0,5,False,False,No-Code
11,54.0,15.0,15,1,5,True,163,60,3,0,297,0.0,5,False,False,Chrome Extensions
5,0.0,0.0,7,4,6,True,500,60,3,1,398,27534.0,7,True,False,Productivity
