votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic
127.0,12.0,7,3,6,2026,True,65,40,3,1,3576.0,28782.0,7,True,False,Productivity,0,0.0,14,4.7,True
1.0,1.0,7,3,3,2023,False,263,15,1,1,84493.0,10.0,1,False,True,Productivity,0,0.0,11,0.0,True
128.0,0.0,7,6,1,2023,False,268,42,2,1,4877.0,537.0,2,False,True,Health & Fitness,0,0.0,0,0.0,True
141.0,0.0,7,5,5,2023,False,218,38,3,1,5.0,806.0,3,False,True,Marketing,0,0.0,0,0.0,True
6.0,1.0,7,5,5,2023,False,224,40,4,1,990.0,6572.0,3,True,True,Other,0,0.1,2683,1.6,True
6.0,10.0,15,3,7,2023,False,259,34,3,2,92359.0,273.0,3,True,False,Productivity,0,0.0,604,203.78476821192052,False
7.0,4.0,14,0,3,2023,False,258,60,1,1,90.0,521.0,3,True,True,Fintech,0,0.0,0,0.0,False
24.0,0.0,7,4,5,2026,False,186,50,2,1,2349.0,410.0,4,False,True,Other,0,0.0,0,0.0,True
129.0,108.0,7,4,7,2025,True,66,15,3,1,91609.0,5080.0,9,False,False,Productivity,0,0.0,104,0.0,True
48.0,2.0,15,4,5,2023,False,229,12,3,1,133098.0,1654.0,5,False,False,Developer Tools,0,0.0,0,175.3,True
338.0,13.0,7,6,6,2026,True,39,52,3,1,328194.0,639.0,8,True,False,Other,3,398.2,0,209.2,True
9.0,1.0,6,1,3,2025,False,494,56,3,1,917.0,380.0,4,False,False,Other,0,0.0,0,0.0,False
7.0,2.0,7,4,7,2023,False,240,48,3,1,1255.0,684.0,1,False,True,Design Tools,0,0.1,391,4.8,True
18.0,1.0,7,0,7,2023,True,254,34,1,3,5.0,733.0,3,False,True,Mac,0,0.0,0,1.4,True
167.0,10.0,1,4,7,2023,False,288,56,3,1,2165.0,3504.0,7,False,False,Design Tools,0,0.0,13,179.6,True
154.0,11.0,7,5,5,2026,True,75,56,3,1,86378.0,1183.0,5,False,False,Other,0,0.0,0,0.0,True
1.0,0.0,7,1,7,2023,True,425,59,3,2,3826.0,1311.0,8,False,False,Android,0,0.0,18,221.4,True
82.0,8.0,8,3,1,2023,True,205,55,3,1,445.0,2983.0,3,False,True,Productivity,0,0.0,0,0.0,False
15.0,10.0,7,4,7,2026,True,74,42,3,1,5.0,471.0,7,False,False,Design Tools,0,0.0,0,0.1,True
103.0,8.0,0,2,6,2026,False,479,59,3,1,9648.0,25404.0,5,True,False,Other,45,319.35555555555555,45,319.35555555555555,False
20.0,5.0,0,6,6,2026,False,313,55,3,1,10756.0,29937.0,5,True,False,Other,54,308.25925925925924,54,308.25925925925924,False
239.0,3.0,7,3,7,2023,False,249,45,3,1,665.0,2762.0,7,True,False,Marketing,0,2.2,14,1.6,True
140.0,1.0,7,5,5,2023,True,249,58,3,3,5.0,1430.0,1,False,True,Marketing,0,0.0,0,221.1,True
232.0,1.0,17,5,7,2023,False,156,38,3,1,5.0,2189.0,5,False,False,Open Source,0,0.0,3,0.9,True
120.0,21.0,7,6,5,2023,False,51,30,2,1,5.0,1134.0,6,True,False,Design Tools,0,0.0,17,0.6,True
139.0,71.0,9,3,5,2023,False,44,45,3,1,558.0,2159.0,3,False,False,Other,0,0.0,0,2.8,True
95.0,4.0,8,3,1,2023,True,156,54,3,1,215.0,2146.0,3,False,True,Other,0,0.0,0,0.0,False
262.0,49.0,7,6,6,2026,False,40,44,3,2,4317.0,748.0,6,True,False,Other,1,189.5,4,376.3,True
161.0,0.0,7,4,5,2023,False,201,41,3,1,5.0,3749.0,4,False,False,Health & Fitness,0,0.0,878,0.6,True
519.0,1.0,7,0,5,2023,False,184,39,3,1,5.0,1703.0,6,False,False,Other,0,0.0,0,4.4,True
9.0,36.0,7,0,5,2023,False,253,39,2,2,531.0,258.0,6,True,False,Open Source,0,2.8,22,0.0,True
707.0,3.0,7,3,5,2023,True,58,37,3,3,5.0,1657.0,6,False,True,Education,0,0.0,0,0.0,True
22.0,2.0,7,4,1,2023,True,271,52,3,1,605.0,10.0,6,False,False,Other,0,0.0,0,0.0,True
4.0,2.0,7,4,5,2023,False,236,42,3,1,19385.0,595.0,3,False,True,Open Source,0,0.0,0,0.0,True
429.0,26.0,7,0,7,2026,True,64,56,3,8,198558.0,6648.0,5,True,False,Other,1,0.0,10,213.7,True
153.0,3.0,7,4,5,2023,False,246,38,3,1,5.0,4430.0,11,False,False,Other,0,0.0,12,0.9,True
196.0,118.0,1,3,5,2026,False,286,35,3,1,5.0,33237.0,6,True,False,Other,0,0.0,0,70.4,True
20.0,0.0,7,3,3,2023,False,263,35,1,1,205293.0,4421.0,3,False,True,Other,0,0.0,9,0.0,True
14.0,0.0,7,1,7,2023,False,243,39,2,1,5.0,1803.0,3,False,True,Productivity,0,0.0,4065,0.0,True
281.0,47.0,12,0,5,2026,True,412,54,3,1,2261.0,6701.0,5,True,False,API,2,214.5,2,214.5,False
21.0,4.0,7,3,7,2025,False,231,50,3,0,2629.0,616.0,8,False,True,Artificial Intelligence,0,0.0,2,0.5,True
145.0,0.0,7,4,3,2023,True,270,32,3,1,1418.0,2612.0,4,True,True,Artificial Intelligence,0,0.0,1,0.9,True
68.0,2.0,7,4,7,2023,True,249,58,3,3,2935.0,5233.0,4,False,False,Social Media,0,0.0,0,3.5,True
138.0,48.0,7,1,7,2023,False,219,59,3,2,134.0,12877.0,5,True,False,Open Source,0,0.0,11,217.5,True
109.0,13.0,13,2,6,2026,True,333,50,3,1,285.0,2275.0,5,False,False,Productivity,0,0.0,0,0.0,False
332.0,59.0,7,0,5,2026,True,59,60,3,2,5.0,17291.0,8,True,False,Other,0,0.0,3111,416.9,True
134.0,0.0,7,0,7,2026,True,31,33,1,5,228.0,987.0,6,True,True,Productivity,0,0.0,2196,184.9,True
226.0,7.0,7,2,11,2026,True,26,24,3,1,5.0,1385.0,6,False,False,Other,0,0.0,573,453.7,True
285.0,3.0,7,1,7,2026,True,44,31,3,3,5.0,1791.0,8,False,False,Other,0,0.0,0,2.3,True
11.0,2.0,11,6,5,2023,False,215,49,3,1,291.0,27.0,3,False,True,Writing,0,0.0,0,0.0,False
1.0,0.0,21,4,3,2023,False,237,21,1,1,5.0,4496.0,1,False,True,Marketing,0,0.1,3443,5.3,True
13.0,0.0,10,4,3,2023,False,238,30,1,1,960.0,2108.0,2,False,True,Analytics,0,0.0,0,0.0,True
283.0,22.0,0,5,6,2026,False,192,19,3,1,197.0,165.0,4,False,False,Productivity,0,0.0,0,0.0,False
53.0,56.0,8,1,5,2023,True,207,30,3,1,4175.0,2235.0,6,False,False,Productivity,0,0.0,17,0.0,True
1.0,0.0,9,1,7,2023,False,267,36,4,0,5.0,2809.0,3,False,True,Marketing,0,0.0,0,3.3,True
158.0,0.0,7,2,5,2023,True,235,30,3,1,5.0,839.0,6,False,False,Productivity,0,0.0,0,0.0,True
158.0,114.0,8,3,1,2023,True,210,38,3,3,23159.0,3273.0,11,True,False,Design Tools,0,0.0,134,328.2089552238806,False
40.0,0.0,11,3,1,2023,True,242,42,3,2,2948.0,96.0,3,False,True,Android,0,0.3,12,0.0,True
93.0,0.0,7,3,5,2023,False,231,36,4,1,5.0,2494.0,3,False,True,Education,0,0.0,11,2.3,True
109.0,0.0,8,3,7,2023,False,275,34,4,0,137271.0,21882.0,3,True,True,Hiring,0,0.0,0,0.0,True
19.0,0.0,7,4,7,2023,False,245,59,3,1,18548.0,1626.0,3,False,False,Developer Tools,0,0.0,0,192.7,True
186.0,0.0,7,4,7,2026,True,39,56,3,1,136.0,1417.0,4,True,False,Other,0,0.0,16,207.1,True
770.0,133.0,7,1,7,2023,False,58,55,3,1,5.0,2463.0,5,True,False,Productivity,0,0.0,18,1.9,True
18.0,0.0,10,3,5,2024,False,209,49,3,3,5.0,235.0,1,False,True,Design Tools,0,0.0,20,0.6,True
115.0,2.0,7,1,5,2023,False,41,26,3,2,2873.0,4674.0,8,False,True,Other,0,0.0,18,0.0,True
96.0,265.0,7,2,7,2023,True,58,40,3,2,125.0,1948.0,4,True,False,Hiring,8,0.0,15,204.2,True
77.0,0.0,19,4,1,2023,False,256,21,2,1,5.0,2054.0,3,False,True,Productivity,0,0.0,10,205.1,True
3.0,0.0,7,4,3,2023,True,244,55,3,3,1417.0,1678.0,1,False,True,Other,0,0.0,0,2.8,True
16.0,1.0,9,4,5,2023,False,254,41,3,1,1615.0,3435.0,4,False,True,Productivity,0,1.0,1095,0.0,True
175.0,19.0,7,4,7,2023,False,275,27,3,1,5.0,1787.0,4,True,False,Fintech,0,0.0,0,3.0,True
188.0,3.0,7,4,3,2023,False,193,59,3,0,419482.0,1180.0,6,False,False,SaaS,0,0.0,0,1.4,True
89.0,26.0,7,0,7,2026,False,250,26,3,1,5.0,1209.0,7,True,False,Other,0,0.0,0,0.0,True
311.0,106.0,7,0,6,2026,True,39,60,3,3,5.0,5252.0,5,False,False,Other,0,1.4,2281,0.0,True
164.0,27.0,12,4,6,2026,True,168,41,3,1,126.0,1387.0,2,True,False,Social Media,0,0.0,0,0.0,False
1.0,3.0,7,4,5,2023,False,39,37,3,1,1481.0,2788.0,3,True,False,Web App,0,0.0,0,0.4,True
1.0,0.0,21,6,3,2023,False,244,15,4,1,76643.0,3340.0,2,False,True,Design Tools,0,0.0,0,0.2,True
16.0,11.0,0,5,6,2026,False,496,57,3,1,354.0,1320.0,9,False,False,Productivity,0,0.0,0,0.0,False
693.0,130.0,7,4,6,2026,True,56,54,3,1,621.0,86.0,8,True,False,Social Media,0,0.0,0,0.3,True
109.0,90.0,4,6,6,2026,True,49,53,3,3,15.0,13675.0,4,True,False,API,0,0.0,0,0.0,True
2.0,1.0,11,3,1,2023,False,71,27,2,0,152.0,390.0,3,False,False,Other,0,0.0,0,0.0,False
135.0,39.0,7,6,7,2026,True,66,54,3,1,956.0,10.0,8,True,False,Productivity,0,0.2,0,0.0,True
2.0,1.0,7,1,5,2023,True,304,41,3,3,62799.0,638.0,6,True,False,SaaS,0,0.0,205,4.7,True
105.0,8.0,7,1,7,2026,True,45,60,3,1,1330.0,342.0,6,True,False,Other,11,0.0,0,238.0,True
118.0,3.0,14,1,3,2024,True,196,56,3,1,110.0,4290.0,4,True,False,Other,0,0.0,0,0.0,False
158.0,1.0,7,4,5,2023,False,255,29,3,1,5.0,1854.0,3,True,False,Productivity,0,0.0,4,0.0,True
150.0,49.0,7,2,5,2026,False,66,41,3,1,5.0,1310.0,9,True,False,API,0,0.0,0,0.0,True
119.0,37.0,7,3,7,2026,True,500,56,3,1,5.0,2906.0,4,True,False,Design Tools,0,0.0,2,6.6,True
9.0,0.0,7,3,5,2023,True,212,58,4,0,5.0,2959.0,6,False,True,Design Tools,0,0.0,0,210.4,True
141.0,0.0,7,3,7,2023,True,226,25,3,1,1210.0,2326.0,4,False,True,Design Tools,0,0.0,3335,0.0,True
67.0,2.0,11,4,5,2023,True,255,56,4,3,122781.0,994.0,7,False,False,Android,0,0.0,808,195.0371287128713,False
243.0,144.0,7,6,7,2026,True,43,58,3,2,5.0,3065.0,9,True,False,Productivity,1,0.5,2324,378.1,True
11.0,0.0,5,1,7,2023,False,283,25,3,1,900.0,1112.0,4,False,True,Education,0,0.0,0,3.4,True
157.0,35.0,7,5,7,2023,True,57,19,3,1,5.0,717.0,5,True,False,Productivity,0,0.0,22,210.0,True
118.0,102.0,7,3,5,2026,True,251,51,3,1,5.0,2742.0,6,True,False,Productivity,0,0.0,833,291.1,True
154.0,0.0,7,1,7,2023,True,500,40,3,1,5.0,1333.0,6,False,False,Developer Tools,0,0.0,3,0.0,True
1.0,0.0,17,4,7,2023,False,188,33,3,1,2643.0,85.0,6,False,False,Other,0,0.0,10,4.0,True
113.0,192.0,7,4,7,2024,True,47,46,3,3,688.0,3482.0,5,True,False,Design Tools,0,0.0,24,1.1,True
11.0,3.0,7,1,7,2023,True,45,21,3,1,5.0,2049.0,4,False,False,Health & Fitness,0,0.0,884,0.4,True
135.0,14.0,7,3,6,2026,True,64,27,3,0,5.0,519.0,5,False,False,Developer Tools,0,0.0,0,0.0,True
476.0,8.0,7,2,6,2026,True,259,50,3,1,4031.0,30060.0,8,True,False,Productivity,0,0.0,29,0.0,True
12.0,0.0,20,3,3,2023,False,234,34,2,1,2306.0,412.0,1,True,True,Design Tools,0,0.0,0,175.5,True
177.0,7.0,7,0,7,2023,True,57,53,3,1,5.0,10190.0,5,True,False,Other,0,0.0,10,0.4,True
178.0,32.0,7,0,7,2026,True,38,56,3,1,5.0,10398.0,6,True,False,Other,0,0.6,19,0.0,True
13.0,6.0,7,6,7,2023,True,64,55,3,0,3807.0,6701.0,4,False,False,Design Tools,0,0.0,16,0.0,True
642.0,23.0,7,4,7,2026,False,50,49,3,1,5.0,1391.0,6,False,False,iOS,0,0.0,0,0.0,True
179.0,29.0,7,2,6,2026,True,26,26,3,1,1029.0,55.0,7,False,False,Developer Tools,0,0.0,0,0.0,False
15.0,0.0,21,5,7,2023,False,234,54,2,1,1114.0,714.0,3,False,True,Marketing,0,1.0,0,0.0,True
103.0,7.0,7,0,6,2026,False,50,50,3,3,18.0,1626.0,4,False,False,Other,0,0.0,0,0.0,False
45.0,20.0,7,3,7,2026,False,60,60,3,3,481.0,1593.0,8,False,False,Other,0,0.0,0,0.0,False
3.0,0.0,7,3,3,2023,True,171,41,3,1,147576.0,2678.0,2,False,True,Fintech,0,2.6,461,0.6,True
365.0,9.0,4,6,7,2026,True,36,59,1,1,4498.0,670.0,6,False,False,Productivity,0,0.0,23,3.8,True
149.0,2.0,7,2,5,2023,True,74,58,5,3,5.0,1819.0,8,False,False,Artificial Intelligence,0,108.7,17,200.1,True
91.0,0.0,8,3,5,2023,False,275,30,2,1,92786.0,5304.0,1,False,True,Other,0,0.0,3,0.4,True
359.0,18.0,7,6,7,2024,False,34,45,3,3,4892.0,1234.0,8,False,False,iOS,0,236.7,21,199.5,True
3.0,40.0,13,1,7,2023,True,255,39,3,1,334646.0,1061.0,3,False,True,Other,0,0.0,3587,0.0,True
104.0,2.0,15,4,7,2023,False,325,51,1,1,72888.0,2067.0,5,True,False,Chrome Extensions,0,2.1,2,0.0,True
9.0,0.0,17,2,1,2023,False,263,55,3,1,1002.0,1698.0,2,False,True,Developer Tools,0,0.0,0,0.0,True
7.0,2.0,3,0,3,2023,False,263,30,3,1,5.0,3277.0,3,False,True,Productivity,0,0.0,3,0.0,True
115.0,48.0,7,1,7,2026,False,74,37,3,1,1487.0,1327.0,4,True,False,Productivity,0,0.0,0,220.4,True
461.0,65.0,7,5,7,2026,False,83,59,3,1,2555.0,4493.0,4,False,False,Other,0,0.0,0,223.3,True
211.0,14.0,7,6,6,2026,True,44,44,3,1,250.0,105.0,8,True,False,Productivity,0,0.0,0,0.0,False
247.0,33.0,7,3,7,2026,True,60,59,3,2,5.0,14846.0,4,True,False,Developer Tools,0,0.0,2232,2.0,True
8.0,0.0,8,3,5,2023,False,277,60,3,1,5.0,501.0,3,False,True,Education,0,0.0,0,0.8,True
126.0,33.0,7,0,5,2023,False,286,57,3,1,284.0,2925.0,6,True,False,Design Tools,0,0.0,2075,0.2,True
13.0,0.0,9,3,7,2023,True,239,60,2,1,5.0,3085.0,3,False,True,Other,0,0.0,26,0.9,True
74.0,0.0,11,4,5,2023,False,239,47,3,1,5.0,2017.0,9,True,False,Design Tools,0,0.0,27,0.0,True
5.0,0.0,12,6,3,2023,True,205,30,3,1,5.0,2980.0,3,True,True,Design Tools,0,0.4,13,0.0,True
4.0,0.0,10,0,3,2023,False,165,35,3,0,502.0,2083.0,4,True,False,Health & Fitness,0,0.0,0,0.0,False
156.0,38.0,7,3,7,2026,True,40,40,3,2,439.0,64.0,7,False,True,Other,0,0.0,0,0.0,False
12.0,3.0,7,3,7,2023,True,242,42,3,1,63.0,6130.0,3,False,True,Design Tools,0,0.0,0,0.2,True
101.0,2.0,7,2,5,2023,False,416,43,3,7,5.0,725.0,5,False,False,Design Tools,0,0.0,0,3.7,True
24.0,0.0,7,4,5,2023,False,234,58,3,1,5.0,81.0,3,False,True,Other,0,0.8,0,0.0,True
152.0,1.0,7,3,7,2023,True,240,45,2,1,5.0,1820.0,1,True,True,Artificial Intelligence,0,0.0,6,0.0,True
122.0,8.0,19,5,7,2023,True,250,48,2,1,80410.0,384.0,9,False,False,Education,0,0.0,0,6.2,True
106.0,19.0,18,5,7,2023,True,136,33,3,3,5.0,1069.0,1,False,False,Marketing,0,0.0,0,0.0,True
16.0,0.0,10,3,1,2023,False,248,32,4,0,5.0,2058.0,3,False,True,Other,0,0.0,5,1.4,True
15.0,0.0,7,1,5,2023,False,234,40,3,1,5.0,3609.0,3,False,True,Other,0,0.0,6,1.6,True
873.0,71.0,7,2,5,2026,False,77,31,3,3,2154.0,2114.0,5,True,False,Mac,0,0.0,716,0.0,True
25.0,0.0,7,3,3,2023,False,268,21,1,1,20033.0,3658.0,5,False,False,Other,0,0.0,0,0.0,True
91.0,31.0,7,3,5,2026,False,238,58,3,1,1088.0,659.0,6,True,False,Other,0,0.0,0,0.0,True
399.0,33.0,7,4,7,2025,True,51,59,3,1,818.0,8981.0,6,False,False,Design Tools,0,0.0,556,187.0,True
11.0,0.0,4,5,5,2023,False,179,45,3,0,1700.0,4764.0,3,False,True,Design Tools,0,0.0,162,4.9,True
137.0,6.0,7,6,7,2026,True,44,44,3,3,2339.0,2743.0,6,True,False,Design Tools,0,0.0,14,201.7,True
6.0,0.0,10,3,5,2023,False,239,37,1,1,2134.0,2585.0,3,False,True,Productivity,0,0.0,0,3.3,True
156.0,29.0,7,3,7,2026,True,44,44,3,2,90.0,452.0,7,False,False,Other,0,0.0,0,0.0,False
110.0,1.0,7,5,7,2023,False,264,37,3,1,45935.0,1119.0,1,False,False,API,0,0.0,0,0.0,True
21.0,0.0,7,4,6,2023,True,263,49,1,1,853.0,651.0,3,False,False,Productivity,0,0.0,0,0.0,True
94.0,1.0,18,1,5,2023,True,261,53,3,1,32352.0,10.0,4,False,True,Hiring,0,0.0,0,0.0,True
197.0,28.0,15,2,11,2025,True,198,48,3,1,72.0,4674.0,5,True,False,Other,0,0.0,0,0.0,False
100.0,4.0,7,4,7,2024,False,170,24,3,1,5.0,1239.0,6,True,False,API,0,0.0,0,0.0,True
25.0,0.0,9,6,5,2026,True,239,27,4,1,5.0,2855.0,6,True,False,Productivity,0,0.0,0,0.0,True
15.0,0.0,17,4,1,2023,True,271,44,3,1,5.0,3924.0,2,False,True,Other,0,0.0,2,2.8,True
95.0,12.0,7,5,3,2023,True,239,58,3,1,5.0,1415.0,4,True,False,Marketing,0,0.0,16,0.1,True
3.0,1.0,12,6,5,2023,False,121,16,3,1,155.0,3085.0,1,False,True,Productivity,0,0.0,0,0.0,False
122.0,1.0,0,4,6,2026,False,331,42,3,1,345.0,151.0,12,True,False,Android,0,0.0,0,0.0,False
22.0,2.0,6,6,7,2023,False,226,28,4,1,41.0,2616.0,9,False,True,Other,0,1.1,9,0.0,True
95.0,6.0,7,4,7,2023,False,261,30,5,1,4634.0,2221.0,6,False,True,Other,0,0.0,0,0.0,True
365.0,37.0,7,2,7,2026,True,42,54,3,1,291.0,24008.0,9,True,False,Other,0,0.3,20,31.7,True
70.0,2.0,7,4,5,2024,False,80,60,5,3,5.0,1017.0,4,False,False,Artificial Intelligence,0,1.7,0,0.0,True
141.0,8.0,0,1,5,2026,True,465,47,3,1,4109.0,10537.0,16,True,False,Other,5,416.8,5,416.8,False
1.0,2.0,14,5,5,2023,False,58,50,3,1,5796.0,378.0,6,False,True,Productivity,0,0.0,1018,0.0,True
2.0,0.0,7,6,5,2023,False,252,13,2,1,1352.0,999.0,3,False,True,Education,0,0.0,0,0.0,True
8.0,2.0,10,0,7,2023,True,216,41,3,1,62.0,3459.0,3,False,False,Productivity,0,0.0,0,0.4,True
1.0,1.0,8,3,3,2023,True,215,45,2,4,5.0,1103.0,3,False,True,Other,0,0.0,0,0.8,True
107.0,1.0,7,4,5,2023,True,390,39,2,1,5.0,1573.0,5,False,False,Open Source,0,0.4,0,0.0,True
13.0,0.0,15,4,5,2023,False,233,54,2,1,5.0,3548.0,1,False,False,Other,0,0.2,13,0.8,True
226.0,186.0,7,3,6,2026,True,73,40,3,1,5.0,23910.0,8,True,False,Other,3,0.0,0,0.0,True
1.0,2.0,15,3,1,2023,False,202,39,3,1,5.0,2334.0,8,True,True,Other,0,0.0,19,0.0,True
164.0,1.0,7,6,7,2026,True,41,37,3,1,3287.0,3510.0,8,True,False,Productivity,0,0.0,0,290.0,True
106.0,0.0,7,5,5,2023,True,169,49,3,1,423.0,2290.0,3,False,True,Productivity,0,0.6,6,2.9,True
150.0,0.0,7,1,5,2023,True,243,48,3,1,1479.0,10.0,5,False,False,Productivity,0,0.0,1657,0.0,True
82.0,0.0,9,5,3,2025,False,230,57,3,1,369.0,729.0,6,False,False,Artificial Intelligence,0,0.0,0,0.0,True
137.0,13.0,7,4,7,2026,True,53,53,3,1,10.0,1925.0,6,False,True,Other,0,0.0,0,0.0,False
236.0,15.0,7,4,6,2026,True,58,58,3,3,215.0,1401.0,6,False,False,Developer Tools,0,0.0,0,0.0,False
209.0,9.0,16,2,10,2019,False,105,56,3,1,63.0,301.0,4,True,False,Developer Tools,0,0.0,0,0.0,False
176.0,224.0,7,3,7,2023,False,500,37,3,1,5.0,476.0,6,True,False,Design Tools,0,1.3,10,0.0,True
41.0,0.0,7,3,3,2023,True,152,60,1,5,5.0,1909.0,6,True,True,Productivity,0,0.0,7,3.2,True
219.0,15.0,7,4,5,2026,False,56,40,3,1,360.0,2074.0,6,True,False,SaaS,0,0.0,0,204.4,True
191.0,42.0,7,6,6,2026,True,66,56,3,1,1279.0,13431.0,8,True,False,Other,0,0.0,6,174.4,True
353.0,9.0,6,1,7,2026,False,260,28,3,3,142355.0,108.0,4,True,False,Other,0,0.0,13,5.1,True
7.0,2.0,22,4,7,2023,False,193,51,3,1,258.0,4343.0,1,False,True,Other,0,0.0,0,0.0,False
80.0,0.0,7,4,6,2026,True,56,48,3,1,1702.0,3947.0,6,True,False,Productivity,47,0.0,3,328.3,True
9.0,11.0,0,4,7,2026,True,49,60,3,1,145.0,2624.0,4,True,False,API,0,0.0,94,1.7,True
15.0,3.0,15,3,7,2023,False,249,37,1,0,5.0,2586.0,2,False,True,Design Tools,0,0.0,0,0.0,True
543.0,51.0,7,0,3,2023,True,259,44,4,1,322.0,4725.0,5,False,False,Design Tools,3,167.0,0,0.0,False
1.0,0.0,8,3,7,2023,False,245,23,2,0,5.0,3379.0,2,False,True,Design Tools,0,0.0,0,3.2,True
119.0,0.0,7,0,7,2026,False,347,57,1,3,103.0,330.0,7,True,False,Other,0,0.0,0,0.0,True
8.0,2.0,15,1,7,2023,True,269,25,1,0,146877.0,795.0,5,True,True,Productivity,0,0.0,0,0.0,True
1.0,0.0,18,4,3,2023,True,245,42,2,1,5.0,2985.0,3,False,True,Other,0,0.0,0,4.7,True
103.0,0.0,7,3,7,2023,True,218,57,3,1,1406.0,2353.0,6,False,False,Other,0,0.0,2030,4.1,True
1.0,0.0,8,0,3,2023,True,260,40,3,9,5.0,1687.0,2,False,True,Education,0,0.2,0,3.3,True
5.0,1.0,8,5,1,2023,False,263,58,3,1,382.0,1636.0,7,False,True,Education,1,7.0,1,7.0,False
505.0,103.0,7,3,5,2026,True,81,44,3,1,1318.0,1098.0,6,True,False,Email,0,0.0,0,206.9,True
8.0,5.0,7,3,1,2023,True,246,32,3,1,1504.0,4526.0,4,False,True,Design Tools,0,0.0,0,1.0,True
116.0,15.0,0,0,8,2023,True,500,53,3,2,5.0,3705.0,4,True,False,Fintech,0,0.2,26,205.1,True
2.0,0.0,7,3,7,2023,True,219,58,2,3,3079.0,1858.0,3,False,True,Android,0,2.1,14,1.5,True
15.0,3.0,0,5,6,2026,False,497,41,3,1,304.0,717.0,5,False,False,Marketing,0,0.0,0,0.0,False
105.0,24.0,7,5,5,2026,True,50,59,3,1,5.0,1207.0,5,False,False,Marketing,0,0.0,1622,0.0,True
128.0,0.0,7,3,7,2023,False,196,44,1,1,5335.0,1794.0,4,True,True,Android,0,1.1,32,0.0,True
245.0,21.0,1,6,6,2026,True,62,43,3,1,2669.0,843.0,6,True,False,Design Tools,0,0.0,5,1.6,True
26.0,0.0,7,6,5,2023,False,239,57,2,1,273324.0,1199.0,8,True,True,Artificial Intelligence,0,0.3,8,0.9,True
2.0,0.0,7,6,5,2023,False,231,50,3,1,37.0,741.0,1,True,True,Other,0,0.0,2713,0.0,True
63.0,4.0,7,1,3,2023,True,247,60,3,1,26.0,1797.0,4,False,True,Writing,0,0.0,0,0.0,False
311.0,39.0,10,2,5,2026,True,161,35,3,1,5.0,1634.0,6,False,False,Open Source,0,0.0,0,1.1,True
105.0,43.0,3,4,3,2026,True,60,36,3,2,1755.0,1531.0,5,True,False,Other,0,0.0,14,0.0,True
30.0,0.0,7,5,7,2023,False,246,50,3,2,415.0,3309.0,4,False,True,Education,0,0.0,468,0.0,True
68.0,79.0,7,3,5,2026,True,277,40,3,2,283.0,1801.0,9,False,False,SaaS,1,0.0,0,221.9,True
9.0,0.0,7,0,3,2023,False,90,52,1,1,8.0,3536.0,1,False,True,Developer Tools,0,0.0,0,0.0,False
147.0,16.0,7,5,7,2026,False,300,49,3,1,1404.0,9857.0,7,True,False,Mac,0,0.3,8,1.1,True
154.0,0.0,18,5,5,2023,False,184,46,2,1,4576.0,4470.0,4,True,False,Other,0,0.0,541,0.0,True
81.0,1.0,7,5,1,2023,False,246,51,3,1,59.0,338.0,2,False,True,Marketing,0,0.0,0,1.3,True
182.0,25.0,7,2,6,2026,True,65,46,3,3,5.0,26095.0,6,True,False,Other,0,0.0,4,189.2,True
17.0,0.0,7,1,7,2023,False,246,58,3,1,2445.0,3035.0,4,True,True,Developer Tools,0,0.0,1309,0.0,True
182.0,29.0,7,4,7,2023,True,212,51,3,6,476116.0,7831.0,4,False,False,Web App,1,223.0,3160,206.1344936708861,False
8.0,0.0,15,3,7,2023,False,271,42,3,1,3480.0,319.0,3,False,True,Social Media,0,0.0,0,0.0,True
141.0,3.0,7,4,7,2023,True,236,34,3,2,2830.0,509.0,7,False,True,Hiring,0,0.0,5,184.9,True
2.0,0.0,4,3,7,2023,True,244,40,1,1,317.0,1647.0,3,True,True,Other,0,0.0,6,0.0,True
9.0,100.0,18,5,5,2023,False,262,36,3,1,818.0,337.0,2,False,True,Other,0,0.0,378,0.0,True
46.0,17.0,7,4,6,2026,False,41,41,3,3,84.0,1047.0,6,False,False,Other,0,0.0,0,0.0,False
3.0,0.0,7,5,5,2023,False,60,26,1,1,91.0,1115.0,1,False,True,Other,0,0.0,0,0.0,False
37.0,3.0,16,6,3,2023,False,396,55,3,1,5.0,1423.0,8,False,False,Other,0,0.0,13,0.0,True
16.0,0.0,7,3,7,2023,True,246,40,3,1,5.0,1911.0,3,False,True,Other,0,0.0,15,0.5,True
15.0,35.0,20,6,8,2023,True,69,56,3,1,159.0,2815.0,6,True,True,Developer Tools,0,0.0,0,0.0,True
4.0,1.0,20,5,5,2023,False,258,29,2,1,77.0,1111.0,1,False,True,Writing,0,0.0,0,0.0,False
2.0,1.0,7,1,7,2023,True,238,33,3,1,5.0,1025.0,3,False,False,Other,0,0.0,0,2.6,True
2.0,0.0,1,4,5,2023,False,195,45,1,1,199.0,3518.0,2,False,True,Marketing,0,0.0,0,0.0,False
14.0,0.0,9,0,3,2023,False,258,46,1,0,2079.0,2650.0,4,False,True,Android,0,0.0,0,1.2,True
