votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic,SUCCESS,total_social_reach,log_social_reach,log_maker_followers,log_hunter_followers,log_description_length,log_tagline_length,log_media_count,sin_hour,cos_hour,is_weekend,launch_window,has_video_int,media_x_video,self_launched_int,log_hunter_prev_launches,log_hunter_prev_avg_votes,log_maker_prev_launches,log_maker_prev_avg_votes,primary_topic_grouped
526.0,61.0,7,3,7,2023,True,40,28,2,1,5.0,2744.0,6,True,False,Hiring,0,0.2,542,5.4,True,1,2749.0,7.919356190660617,1.791759469228055,7.917536353943631,3.713572066704308,3.367295829986474,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.18232155679395465,6.297109319933935,1.8562979903656263,Other
10.0,2.0,7,1,7,2023,True,38,44,3,2,110006.0,1524.0,17,False,False,Design Tools,0,0.0,1124,0.0,True,0,111530.0,11.622057858145823,11.608299279113481,7.329749689041512,3.6635616461296463,3.8066624897703196,2.8903717578961645,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,7.025538314638521,0.0,Design Tools
499.0,69.0,7,3,7,2026,True,35,35,3,2,402.0,4961.0,4,False,False,API,0,0.0,0,0.0,False,1,5363.0,8.587465244401569,5.998936561946683,8.509564164251746,3.58351893845611,3.58351893845611,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,API
17.0,0.0,7,3,7,2023,False,252,60,3,1,609.0,600.0,3,False,True,Productivity,0,0.0,208,0.0,True,0,1209.0,7.098375638590786,6.413458957167357,6.398594934535208,5.53338948872752,4.110873864173311,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,5.342334251964811,0.0,Productivity
3.0,1.0,14,3,7,2023,False,134,54,3,1,828.0,289.0,2,True,True,Open Source,0,0.0,0,0.0,False,0,1117.0,7.0192966537150445,6.720220155135295,5.66988092298052,4.90527477843843,4.007333185232471,1.0986122886681098,-0.4999999999999998,-0.8660254037844388,0,afternoon,1,2,1,0.0,0.0,0.0,0.0,Open Source
11.0,0.0,6,1,7,2023,False,254,31,3,1,3570.0,333.0,2,False,True,Design Tools,0,0.0,0,227.4,True,0,3903.0,8.269756947532983,8.18060094759445,5.811140992976701,5.541263545158426,3.4657359027997265,1.0986122886681098,1.0,6.123233995736766e-17,0,morning,0,0,1,0.0,0.0,0.0,5.431098477781855,Design Tools
150.0,27.0,7,5,7,2025,True,50,50,3,1,5.0,3819.0,6,True,False,Other,0,0.0,16,0.0,True,1,3824.0,8.249313746260636,1.791759469228055,8.24800570160062,3.9318256327243257,3.9318256327243257,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,1,6,0,0.0,0.0,2.833213344056216,0.0,Other
282.0,85.0,7,4,6,2026,True,64,39,3,3,2550.0,1165.0,6,True,False,Other,1,223.6,35,403.8,True,1,3715.0,8.22040309993373,7.844240718141811,7.061334366910438,4.174387269895637,3.6888794541139363,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.6931471805599453,5.414321042304342,3.58351893845611,6.003393117973256,Other
849.0,22.0,7,4,5,2026,True,71,26,3,1,3194.0,13467.0,9,True,False,Productivity,0,0.0,20,3.0,True,1,16661.0,9.720885956534854,8.069342366811636,9.508071780280964,4.276666119016055,3.295836866004329,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,1,9,0,0.0,0.0,3.044522437723423,1.3862943611198906,Productivity
1.0,73.0,7,3,6,2026,True,56,33,3,1,233908.0,931.0,4,True,False,Design Tools,0,60.7,0,0.6,True,0,234839.0,12.366659710178123,12.362687429814056,6.837332814685591,4.04305126783455,3.5263605246161616,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,4.122283930911342,0.0,0.4700036292457355,Design Tools
1.0,0.0,13,4,7,2023,False,235,30,1,1,187.0,84.0,8,False,True,iOS,0,0.9,0,0.0,True,0,271.0,5.605802066295998,5.236441962829949,4.442651256490317,5.4638318050256105,3.4339872044851463,2.1972245773362196,-0.2588190451025208,-0.9659258262890683,0,afternoon,0,0,1,0.0,0.6418538861723948,0.0,0.0,Other
824.0,2.0,7,4,5,2023,False,253,31,2,1,4531.0,1887.0,3,False,True,Productivity,0,0.9,0,0.0,True,1,6418.0,8.767017621311778,8.418918622147897,7.543273346705446,5.537334267018537,3.4657359027997265,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.6418538861723948,0.0,0.0,Productivity
10.0,2.0,7,0,5,2023,False,255,45,2,1,658.0,483.0,1,False,True,Other,0,0.0,0,0.0,True,0,1141.0,7.040536390215956,6.490723534502507,6.182084906716632,5.545177444479562,3.828641396489095,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Other
150.0,36.0,7,4,7,2026,True,47,42,3,2,3762.0,634.0,9,False,False,SaaS,0,0.0,0,0.0,True,1,4396.0,8.388677769180811,8.232971790593437,6.453624998892692,3.871201010907891,3.7612001156935624,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,SaaS
12.0,0.0,8,4,7,2025,True,270,41,1,1,5.0,2576.0,6,False,False,Other,0,0.0,0,0.0,True,0,2581.0,7.856319571406588,1.791759469228055,7.854381210652365,5.602118820879701,3.7376696182833684,1.9459101490553132,0.8660254037844387,-0.49999999999999983,0,morning,0,0,0,0.0,0.0,0.0,0.0,Other
133.0,19.0,7,3,5,2026,True,54,59,3,1,2703.0,531.0,3,True,False,Productivity,0,2.4,8,174.0,True,1,3234.0,8.081784206935001,7.902487437162855,6.2766434893416445,4.007333185232471,4.0943445622221,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,1,3,0,0.0,1.2237754316221157,2.1972245773362196,5.1647859739235145,Productivity
4.0,1.0,11,4,7,2023,False,228,23,3,2,101124.0,2186.0,2,True,False,Artificial Intelligence,0,0.0,661,202.29198184568835,False,0,103310.0,11.545499135401716,11.524112654360794,7.690286020676768,5.43372200355424,3.1780538303479458,1.0986122886681098,0.258819045102521,-0.9659258262890682,0,morning,1,2,0,0.0,0.0,6.495265555937008,5.314643279845153,Artificial Intelligence
199.0,16.0,12,1,6,2026,True,243,54,3,1,3402.0,484.0,5,True,False,Productivity,0,0.0,0,7.4,True,1,3886.0,8.265392930852224,8.132412674500905,6.184148890937483,5.497168225293202,4.007333185232471,1.791759469228055,1.2246467991473532e-16,-1.0,0,afternoon,1,5,0,0.0,0.0,0.0,2.128231705849268,Productivity
303.0,108.0,7,2,5,2026,True,73,45,3,1,5.0,1157.0,6,True,False,Productivity,0,0.0,0,438.4,True,1,1162.0,7.0587581525186645,1.791759469228055,7.05444965813294,4.30406509320417,3.828641396489095,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,6.08541015995051,Productivity
84.0,0.0,23,4,5,2023,False,243,41,3,1,5.0,2481.0,2,False,False,Design Tools,0,0.0,1,0.0,True,0,2486.0,7.818832443803404,1.791759469228055,7.8168199657645525,5.497168225293202,3.7376696182833684,1.0986122886681098,-0.25881904510252157,0.9659258262890681,0,evening,0,0,0,0.0,0.0,0.6931471805599453,0.0,Design Tools
20.0,0.0,15,6,7,2023,False,266,35,3,12,5.0,1051.0,4,False,True,Other,0,0.0,313,1.3,True,0,1056.0,6.963189985870238,1.791759469228055,6.9584483932976555,5.58724865840025,3.58351893845611,1.6094379124341003,-0.7071067811865471,-0.7071067811865479,1,afternoon,0,0,1,0.0,0.0,5.749392985908253,0.832909122935104,Other
104.0,0.0,14,4,7,2023,True,254,26,2,2,3523.0,953.0,1,True,True,Mac,0,0.5,9,0.0,True,0,4476.0,8.406708458240965,8.16735198705607,6.860663671448287,5.541263545158426,3.295836866004329,0.6931471805599453,-0.4999999999999998,-0.8660254037844388,0,afternoon,1,1,1,0.0,0.4054651081081644,2.302585092994046,0.0,Mac
97.0,2.0,7,0,5,2023,True,261,56,1,1,5.0,622.0,3,False,True,Productivity,0,0.0,0,3.2,True,0,627.0,6.4425401664681985,1.791759469228055,6.434546518787453,5.568344503761097,4.04305126783455,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,1.4350845252893227,Productivity
138.0,21.0,8,6,5,2023,True,162,23,2,1,1425.0,3631.0,2,False,True,Other,1,159.0,1,159.0,False,1,5056.0,8.528528701079983,7.262628600974241,8.197538739721184,5.093750200806762,3.1780538303479458,1.0986122886681098,0.8660254037844387,-0.49999999999999983,1,morning,0,0,1,0.6931471805599453,5.075173815233827,0.6931471805599453,5.075173815233827,Other
111.0,8.0,8,6,7,2023,True,173,37,3,1,5.0,2043.0,2,False,False,Android,0,0.0,7,0.0,True,1,2048.0,7.6251071482389,1.791759469228055,7.622663951323595,5.159055299214529,3.6375861597263857,1.0986122886681098,0.8660254037844387,-0.49999999999999983,1,morning,0,0,0,0.0,0.0,2.0794415416798357,0.0,Android
4.0,0.0,22,3,5,2023,False,166,20,1,0,3544.0,405.0,4,True,True,Marketing,0,0.2,0,5.1,True,0,3949.0,8.281470857895167,8.173293438966228,6.0063531596017325,5.117993812416755,3.044522437723423,1.6094379124341003,-0.5000000000000004,0.8660254037844384,0,evening,1,4,1,0.0,0.18232155679395465,0.0,1.8082887711792655,Marketing
186.0,0.0,7,3,6,2026,False,500,60,3,1,1980.0,2059.0,9,True,False,Education,9,150.3,0,207.4,True,1,4039.0,8.303999970955196,7.591357046698551,7.630461261783627,6.2166061010848646,4.110873864173311,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,1,9,0,2.302585092994046,5.01926462079431,0.0,5.339459309879212,Education
188.0,22.0,7,0,7,2026,False,46,56,3,1,1071.0,1751.0,4,True,False,Productivity,0,0.0,0,43.1,True,1,2822.0,7.945555428253489,6.977281341630747,7.468513271496337,3.8501476017100584,4.04305126783455,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,0.0,3.7864597824528,Productivity
274.0,19.0,7,5,6,2026,False,71,60,3,2,259085.0,3288.0,6,True,False,API,0,0.0,22,202.8,True,1,262373.0,12.477526245776938,12.464915331898538,8.098338846189057,4.276666119016055,4.110873864173311,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,1,6,0,0.0,0.0,3.1354942159291497,5.3171391207886245,API
206.0,39.0,7,0,7,2026,True,46,46,3,1,2246.0,4793.0,7,True,True,API,1,205.0,1,205.0,False,1,7039.0,8.859363449152088,7.717351272185329,8.475120414994329,3.8501476017100584,3.8501476017100584,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,1,7,1,0.6931471805599453,5.327876168789581,0.6931471805599453,5.327876168789581,API
260.0,128.0,0,0,7,2023,True,215,29,3,1,45565.0,2687.0,10,False,False,Other,0,0.2,0,218.3,True,1,48252.0,10.784213281000078,10.726917103358996,7.89655270164304,5.375278407684165,3.4011973816621555,2.3978952727983707,0.0,1.0,0,late_night,0,0,0,0.0,0.18232155679395465,0.0,5.390440655423842,Other
385.0,0.0,0,0,5,2026,True,70,42,3,1,241267.0,14819.0,6,True,False,API,1,86.2,26,461.2,True,1,256086.0,12.453272509477893,12.393663627816904,9.603732898850078,4.2626798770413155,3.7612001156935624,1.9459101490553132,0.0,1.0,0,late_night,1,6,0,0.6931471805599453,4.468204330914934,3.295836866004329,6.13599769784028,API
233.0,49.0,7,5,7,2023,False,222,57,3,1,4297.0,599.0,7,False,False,Design Tools,2,0.6,1404,4.8,True,1,4896.0,8.496378051702317,8.365905077202456,6.396929655216146,5.407171771460119,4.060443010546419,2.0794415416798357,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,1.0986122886681098,0.4700036292457355,7.247792581767846,1.7578579175523736,Design Tools
25.0,0.0,7,4,5,2023,True,242,54,3,1,16862.0,3856.0,4,True,True,API,0,0.0,12,1.5,True,0,20718.0,9.938806432660483,9.732877151670184,8.257644958208228,5.493061443340548,4.007333185232471,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,1,0.0,0.0,2.5649493574615367,0.9162907318741551,API
93.0,8.0,7,0,7,2026,True,40,38,3,1,1021.0,2849.0,4,False,False,Other,0,0.0,0,0.0,True,0,3870.0,8.261268150577648,6.92951677076365,7.955074273262696,3.713572066704308,3.6635616461296463,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Other
189.0,48.0,7,1,7,2023,True,61,58,3,1,4088.0,2895.0,4,False,False,Other,0,0.0,7,0.0,True,1,6983.0,8.851377097519439,8.316055720364643,7.971085753505607,4.127134385045092,4.07753744390572,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,2.0794415416798357,0.0,Other
25.0,10.0,14,0,12,2025,False,473,52,3,1,747.0,2487.0,6,True,False,Analytics,0,0.0,0,0.0,False,0,3234.0,8.081784206935001,6.617402977974478,7.81923445385907,6.161207321695077,3.970291913552122,1.9459101490553132,-0.4999999999999998,-0.8660254037844388,0,afternoon,1,6,0,0.0,0.0,0.0,0.0,Other
120.0,0.0,7,1,7,2026,True,31,57,3,1,5.0,4728.0,6,True,False,Productivity,9,2.1,5,2.3,True,1,4733.0,8.46252579007393,1.791759469228055,8.461469042643875,3.4657359027997265,4.060443010546419,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,2.302585092994046,1.1314021114911006,1.791759469228055,1.1939224684724346,Productivity
12.0,0.0,7,0,5,2023,False,242,56,3,1,5.0,3548.0,2,False,True,Android,0,0.0,7,141.9,True,0,3553.0,8.175829008714597,1.791759469228055,8.174421152646497,5.493061443340548,4.04305126783455,1.0986122886681098,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,2.0794415416798357,4.9621450849358215,Android
94.0,4.0,7,0,7,2023,False,242,58,3,1,1905.0,2083.0,3,False,False,Android,0,0.0,0,0.0,True,0,3988.0,8.291295851905407,7.552762084214147,7.642044402873258,5.493061443340548,4.07753744390572,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Android
146.0,282.0,8,6,5,2023,True,252,41,4,2,66735.0,1266.0,18,True,False,Design Tools,0,0.0,434,185.03917050691248,False,1,68001.0,11.127292395490432,11.108499816436726,7.144407180321139,5.53338948872752,3.7376696182833684,2.9444389791664403,0.8660254037844387,-0.49999999999999983,1,morning,1,18,0,0.0,0.0,6.075346031088684,5.225957245664557,Design Tools
529.0,0.0,7,1,7,2023,False,57,43,3,0,5.0,6777.0,3,True,False,Android,0,0.0,0,1.9,True,1,6782.0,8.82217476094608,1.791759469228055,8.821437352166997,4.060443010546419,3.784189633918261,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,1,3,0,0.0,0.0,0.0,1.0647107369924282,Android
19.0,1.0,23,3,5,2023,False,261,56,2,1,5.0,1740.0,1,False,True,Other,0,0.0,1,2.3,True,0,1745.0,7.465082736399547,1.791759469228055,7.462214939768189,5.568344503761097,4.04305126783455,0.6931471805599453,-0.25881904510252157,0.9659258262890681,0,evening,0,0,1,0.0,0.0,0.6931471805599453,1.1939224684724346,Other
288.0,103.0,7,2,5,2026,True,385,29,3,1,234559.0,1180.0,8,False,False,Other,0,237.3,16,2.7,True,1,235739.0,12.37048478178056,12.365466697680423,7.074116816197362,5.955837369464831,3.4011973816621555,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,5.473530384104697,2.833213344056216,1.308332819650179,Other
145.0,15.0,7,5,5,2026,True,230,37,3,1,1452.0,4605.0,5,False,False,iOS,0,0.0,504,0.2,True,1,6057.0,8.709134991587183,7.2813856635702825,8.43511508038063,5.442417710521793,3.6375861597263857,1.791759469228055,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,6.22455842927536,0.18232155679395465,Other
141.0,5.0,7,4,3,2026,True,58,56,3,3,1396.0,13237.0,7,True,False,Productivity,0,0.0,2,2.6,True,1,14633.0,9.591102867443976,7.242082359256962,9.490846760678869,4.07753744390572,4.04305126783455,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,1,7,0,0.0,0.0,1.0986122886681098,1.2809338454620642,Productivity
84.0,0.0,7,5,7,2023,True,48,36,2,1,5.0,2032.0,6,False,True,Other,0,0.0,0,0.0,True,0,2037.0,7.61972421378267,1.791759469228055,7.617267813628347,3.8918202981106265,3.6109179126442243,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,0.0,0.0,Other
102.0,3.0,7,4,5,2023,True,213,50,1,7,2136.0,11053.0,3,True,False,Developer Tools,0,0.5,0,0.0,True,0,13189.0,9.48721424571136,7.667158255319148,9.310547632393208,5.365976015021851,3.9318256327243257,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,1,3,0,0.0,0.4054651081081644,0.0,0.0,Developer Tools
153.0,10.0,1,0,6,2026,True,60,60,3,3,5.0,11496.0,8,False,False,Other,0,7.7,213,187.3,True,1,11501.0,9.3502762122737,1.791759469228055,9.34984141075374,4.110873864173311,4.110873864173311,2.1972245773362196,0.25881904510252074,0.9659258262890683,0,late_night,0,0,0,0.0,2.1633230256605382,5.365976015021851,5.238036435663107,Other
135.0,44.0,7,6,7,2026,True,68,17,3,1,4576.0,917.0,8,True,False,Other,3,0.0,2,0.0,True,1,5493.0,8.611411866655219,8.428799040653642,6.822197390620491,4.23410650459726,2.8903717578961645,2.1972245773362196,0.9659258262890683,-0.25881904510252063,1,morning,1,8,0,1.3862943611198906,0.0,1.0986122886681098,0.0,Other
19.0,1.0,7,0,5,2023,False,257,26,3,3,2425.0,2046.0,4,True,False,API,0,0.0,0,0.0,True,0,4471.0,8.405591014834934,7.793999089503996,7.624130585661289,5.552959584921617,3.295836866004329,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,0.0,0.0,API
146.0,16.0,16,6,5,2026,False,65,38,3,3,5.0,3685.0,6,False,False,Open Source,0,0.0,0,0.0,True,1,3690.0,8.213652703029998,1.791759469228055,8.212297138229768,4.189654742026425,3.6635616461296463,1.9459101490553132,-0.8660254037844384,-0.5000000000000004,1,afternoon,0,0,0,0.0,0.0,0.0,0.0,Open Source
564.0,19.0,0,6,5,2026,True,268,56,3,1,3342.0,8916.0,9,True,False,Design Tools,4,325.0,4,325.0,False,1,12258.0,9.414015640094995,8.114623886420098,9.095714846134879,5.594711379601839,4.04305126783455,2.302585092994046,0.0,1.0,1,late_night,1,9,0,1.6094379124341003,5.786897381366708,1.6094379124341003,5.786897381366708,Design Tools
13.0,6.0,5,5,3,2023,False,61,42,3,1,5.0,2109.0,6,True,False,Marketing,0,0.0,341,2.3,True,0,2114.0,7.656810091480378,1.791759469228055,7.6544432264701125,4.127134385045092,3.7612001156935624,1.9459101490553132,0.9659258262890683,0.25881904510252074,1,late_night,1,6,0,0.0,0.0,5.834810737062605,1.1939224684724346,Marketing
12.0,2.0,16,3,7,2023,False,265,35,2,1,107.0,2594.0,1,False,True,Chrome Extensions,0,0.0,8,0.0,True,0,2701.0,7.9017475185201445,4.68213122712422,7.861341795599989,5.583496308781699,3.58351893845611,0.6931471805599453,-0.8660254037844384,-0.5000000000000004,0,afternoon,0,0,1,0.0,0.0,2.1972245773362196,0.0,Chrome Extensions
118.0,79.0,7,1,3,2023,True,235,49,3,1,180.0,1426.0,4,False,True,Productivity,0,0.0,0,0.0,False,1,1606.0,7.382124365737512,5.198497031265826,7.2633296174768365,5.4638318050256105,3.912023005428146,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Productivity
1.0,3.0,10,1,5,2023,False,262,38,3,0,2441.0,3008.0,0,False,True,Other,0,0.0,4,235.5,True,0,5449.0,8.60337088765729,7.80057265467065,8.009363076630045,5.572154032177765,3.6635616461296463,0.0,0.49999999999999994,-0.8660254037844387,0,morning,0,0,1,0.0,0.0,1.6094379124341003,5.465948207931988,Other
235.0,54.0,0,2,7,2026,True,58,50,3,3,1801.0,127.0,7,True,False,Other,0,0.0,19,333.3,True,1,1928.0,7.564757012905729,7.496652438168283,4.852030263919617,4.07753744390572,3.9318256327243257,2.0794415416798357,0.0,1.0,0,late_night,1,7,0,0.0,0.0,2.995732273553991,5.812038793426053,Other
82.0,46.0,7,0,7,2023,True,17,44,3,3,5.0,2194.0,4,True,False,Design Tools,0,0.0,4,0.0,True,0,2199.0,7.696212639346407,1.791759469228055,7.693937325509272,2.8903717578961645,3.8066624897703196,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,1.6094379124341003,0.0,Design Tools
99.0,5.0,8,3,1,2023,True,216,47,2,3,24018.0,1110.0,4,False,False,Productivity,0,0.0,142,321.9154929577465,False,0,25128.0,10.131777836669867,10.086600462793985,7.01301578963963,5.37989735354046,3.871201010907891,1.6094379124341003,0.8660254037844387,-0.49999999999999983,0,morning,0,0,0,0.0,0.0,4.962844630259907,5.777390657281347,Productivity
131.0,99.0,7,1,7,2026,True,50,60,3,3,630.0,4143.0,4,True,False,Productivity,0,0.0,6,407.6,True,1,4773.0,8.470939806898775,6.447305862541213,8.329416783939319,3.9318256327243257,4.110873864173311,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,1.9459101490553132,6.0127366823835215,Productivity
506.0,130.0,0,6,6,2026,True,498,40,3,1,4368.0,15168.0,7,True,False,Email,13,264.9230769230769,13,264.9230769230769,False,1,19536.0,9.880065382591635,8.382289428951436,9.627009150591672,6.212606095751519,3.713572066704308,2.0794415416798357,0.0,1.0,1,late_night,1,7,0,2.6390573296152584,5.5832070824600875,2.6390573296152584,5.5832070824600875,Other
157.0,175.0,1,4,7,2023,True,57,33,3,1,5.0,13997.0,5,True,False,Productivity,0,0.0,0,185.1,True,1,14002.0,9.547026871355778,1.791759469228055,9.546669741249485,4.060443010546419,3.5263605246161616,1.791759469228055,0.25881904510252074,0.9659258262890683,0,late_night,1,5,0,0.0,0.0,0.0,5.226284163648205,Productivity
6.0,0.0,13,3,1,2023,False,230,59,3,2,14283.0,1163.0,6,False,False,Design Tools,0,0.0,74,313.1216216216216,False,0,15446.0,9.64517008871425,9.566895308714338,7.059617628291383,5.442417710521793,4.0943445622221,1.9459101490553132,-0.2588190451025208,-0.9659258262890683,0,afternoon,0,0,0,0.0,0.0,4.31748811353631,5.749780240920515,Design Tools
153.0,198.0,7,0,5,2026,True,60,29,3,2,5.0,4268.0,6,False,False,Developer Tools,1,0.0,3,0.0,True,1,4273.0,8.360305435879093,1.791759469228055,8.359134886757962,4.110873864173311,3.4011973816621555,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.6931471805599453,0.0,1.3862943611198906,0.0,Developer Tools
237.0,19.0,7,6,10,2026,False,40,52,3,3,428.0,8731.0,8,True,False,Developer Tools,0,305.8,5,254.7,True,1,9159.0,9.122601457668177,6.061456918928017,9.074749717669835,3.713572066704308,3.970291913552122,2.1972245773362196,0.9659258262890683,-0.25881904510252063,1,morning,1,8,0,0.0,5.726196069493101,1.791759469228055,5.544004882297141,Developer Tools
